PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1022,Microbiologists,detailed,990,11.3,0.176,1.14,37.16,77290,4.4,20.42,25.62,33.17,45.25,58.1,42460,53280,68990,94110,120860,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,29.75,61880,3.9,20.62,22.82,26.63,30.7,48.87,42880,47470,55390,63860,101650,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1029,"Biological Scientists, All Other",detailed,1900,31.9,0.338,1.45,37.25,77490,3.2,23.57,29.48,38.18,43.79,48.42,49020,61320,79410,91080,100720,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1031,Conservation Scientists,detailed,80,22.2,0.014,0.09,39.7,82580,4,25.02,29.5,36.63,48.52,61.12,52040,61360,76190,100920,127130,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1032,Foresters,detailed,**,**,**,**,33.59,69860,5.4,23.78,26.77,31.9,39.06,49.61,49470,55670,66340,81240,103200,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1041,Epidemiologists,detailed,170,5.8,0.031,0.78,37.52,78040,4.2,24.52,28.87,38.63,44.95,49.25,51010,60040,80350,93500,102440,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,6250,9.3,1.11,1.47,44.25,92050,2.6,23.74,31.48,41.81,54.61,64.99,49380,65480,86960,113580,135170,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1099,"Life Scientists, All Other",detailed,300,16.6,0.053,0.8,44.7,92980,5.2,23.92,27.78,42.59,59.78,74.09,49760,57780,88590,124330,154110,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2011,Astronomers,detailed,100,42.6,0.018,1.43,57.09,118750,15.2,29.59,37.72,50.26,81.32,#,61540,78460,104550,169150,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2012,Physicists,detailed,490,16.7,0.088,0.77,49.36,102660,13.3,23.74,30.77,44.49,61.7,79.81,49380,64000,92550,128330,166010,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2021,Atmospheric and Space Scientists,detailed,230,20.1,0.041,0.55,37.41,77810,11.5,24.51,26.3,29.27,45.41,63.68,50970,54690,60890,94450,132450,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2031,Chemists,detailed,3470,9.2,0.617,1,36.18,75260,2.8,20,24.38,32.63,45.57,57.08,41590,50700,67880,94780,118730,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2032,Materials Scientists,detailed,290,23.5,0.051,1.04,45.29,94200,7.2,21.62,31.11,43.86,57.18,71.54,44960,64710,91230,118930,148800,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,4150,10.3,0.738,1.17,41.27,85840,2.4,24.08,32.4,39.52,50.66,58.66,50090,67380,82200,105370,122020,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,1380,19.9,0.246,1.07,40.27,83750,5.9,20.49,28.99,38.71,50.61,62.44,42630,60310,80520,105280,129880,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2043,Hydrologists,detailed,80,39.7,0.015,0.32,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2099,"Physical Scientists, All Other",detailed,520,10.3,0.093,0.61,52.57,109350,8.4,26.14,31.36,53.06,64.76,76.85,54370,65230,110350,134710,159840,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3011,Economists,detailed,600,30.8,0.106,0.77,64.07,133260,10.6,25.58,39.04,57.88,81.94,#,53210,81200,120380,170440,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3022,Survey Researchers,detailed,740,38.3,0.132,1.34,30.88,64240,10,11.21,17.18,28.22,44.4,54.35,23310,35740,58710,92340,113060,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,6780,8.9,1.205,1.57,39.04,81200,3.7,19.58,26.43,39.15,48.95,57.68,40730,54980,81430,101820,119980,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3039,"Psychologists, All Other",detailed,350,10.5,0.063,0.7,51.51,107130,10.8,22.62,46.19,54.54,62.84,72.62,47040,96070,113450,130700,151050,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3041,Sociologists,detailed,220,13.3,0.039,2.05,59.66,124100,8.4,23.62,41.33,58.57,74.85,#,49130,85960,121820,155700,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3051,Urban and Regional Planners,detailed,2130,12,0.378,1.47,39.62,82410,3.1,24.9,29.26,38,48.11,58.15,51780,60870,79040,100070,120950,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3091,Anthropologists and Archeologists,detailed,520,30.3,0.092,1.82,32.75,68110,9.4,16.64,20.17,28.94,40.31,53.73,34610,41950,60190,83850,111760,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3094,Political Scientists,detailed,240,10.9,0.042,1.49,58.89,122500,14.4,20.46,26.76,63.33,82.71,#,42550,55660,131730,172040,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3099,"Social Scientists and Related Workers, All Other",detailed,780,5.7,0.138,0.56,31.73,66000,8.5,16.29,20.19,29.38,40.55,49.21,33890,41990,61100,84340,102350,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4011,Agricultural and Food Science Technicians,detailed,580,25.4,0.103,0.7,20.05,41710,5.1,12.49,15.39,18.48,23.23,29.05,25980,32010,38440,48320,60430,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4021,Biological Technicians,detailed,2440,12.4,0.433,0.82,24.18,50290,3,12.59,17.01,22.66,30.29,37.97,26180,35380,47140,62990,78980,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4031,Chemical Technicians,detailed,1980,8.9,0.352,0.75,21.58,44880,2.5,12.13,15.55,18.68,26.83,35.63,25230,32340,38860,55800,74120,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4041,Geological and Petroleum Technicians,detailed,**,**,**,**,30.8,64060,9.8,16.37,18.74,28.32,40.01,53.6,34040,38990,58910,83220,111490,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4051,Nuclear Technicians,detailed,200,37.7,0.035,0.74,43.06,89570,3.7,25.9,34.6,40.87,45.8,68.29,53880,71970,85000,95270,142050,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4061,Social Science Research Assistants,detailed,1320,19.5,0.234,1.15,25.28,52590,5.4,12.92,16.57,23.49,32.56,42.37,26880,34460,48860,67730,88140,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,1020,15.3,0.181,0.73,23.61,49120,3.9,12.57,17.14,22.25,28.77,36.57,26140,35650,46290,59850,76070,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4092,Forensic Science Technicians,detailed,930,2.8,0.166,1.63,42.14,87660,3.9,26.33,32.62,42.17,53.8,59.02,54770,67840,87700,111910,122770,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4093,Forest and Conservation Technicians,detailed,590,9.7,0.105,0.48,20.11,41840,2.8,13.92,15.63,18.83,24.02,28.17,28960,32520,39170,49960,58580,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,2740,13.1,0.487,0.93,23.1,48060,3.1,13.53,16.49,20.72,29.2,36.4,28130,34310,43090,60740,75720,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-0000,Community and Social Service Occupations,major,82820,2.5,14.717,1.03,26.68,55490,4.7,12.83,16.75,23.64,34.29,44.74,26680,34840,49180,71320,93050,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,3110,16.3,0.552,0.87,17.91,37250,3.5,10.53,13.66,16.77,20.55,27.14,21910,28400,34880,42750,56460,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,9820,7.3,1.744,0.95,31.39,65280,3.4,16.51,21.26,29.77,41.57,48.44,34350,44220,61920,86460,100750,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1013,Marriage and Family Therapists,detailed,3770,12.2,0.67,2.88,23.38,48630,3.9,13.86,17.44,22.29,28.22,34.3,28820,36280,46360,58690,71330,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1014,Mental Health Counselors,detailed,4280,9.8,0.761,0.82,25.58,53220,13,14.29,16.83,22,32.78,44.13,29730,35000,45770,68180,91800,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1015,Rehabilitation Counselors,detailed,3690,14.7,0.655,0.89,15.93,33130,5.6,9.51,10.79,13.59,18.76,27.61,19780,22440,28260,39030,57420,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1019,"Counselors, All Other",detailed,560,18.7,0.1,0.53,23.2,48260,5.1,9.56,17.3,23.21,28.82,36.34,19880,35970,48270,59950,75590,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1021,"Child, Family, and School Social Workers",detailed,14210,4.3,2.526,1.18,27.64,57490,6.2,14.68,17.28,24.82,38.7,46.14,30530,35940,51630,80490,95980,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1022,Healthcare Social Workers,detailed,5490,7.6,0.976,0.87,33.68,70060,2.8,19.74,25.19,32.24,40.73,49.31,41060,52400,67060,84710,102570,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,4160,13.1,0.739,0.93,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1029,"Social Workers, All Other",detailed,2210,4,0.392,0.91,30.56,63560,3.5,19.47,25.92,31.83,36.06,38.85,40500,53920,66210,75000,80800,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1091,Health Educators,detailed,2920,8.7,0.519,1.24,27.4,56990,2.6,14.88,18.8,24.58,34.25,44.7,30950,39090,51130,71250,92980,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,3650,1.4,0.649,1.02,38.92,80950,3.2,26.51,32.87,40.71,45.89,48.43,55130,68370,84680,95450,100730,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1093,Social and Human Service Assistants,detailed,16760,8.8,2.979,1.14,20.77,43190,5.5,11.03,14.17,18.52,26.28,33.36,22950,29470,38520,54660,69380,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1094,Community Health Workers,detailed,1640,14.5,0.292,0.84,20.88,43420,3.9,12.49,15.71,19.21,24.46,32,25980,32680,39950,50870,66560,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1099,"Community and Social Service Specialists, All Other",detailed,3320,8,0.59,0.86,25.84,53750,5.3,10.47,17.81,25.85,34.04,38.63,21770,37050,53770,70800,80350,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2011,Clergy,detailed,1560,12,0.277,0.79,30.14,62700,6.4,14.09,19.18,26.79,35.95,48.03,29310,39900,55730,74770,99900,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2021,"Directors, Religious Activities and Education",detailed,1100,15.4,0.196,1.33,26.97,56100,8.7,9.91,15.48,22.2,35.54,47.78,20620,32210,46190,73930,99390,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2099,"Religious Workers, All Other",detailed,560,29.9,0.1,1.76,27.26,56690,10.8,9.94,16.52,29.37,34.91,41.86,20670,34370,61090,72620,87080,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-0000,Legal Occupations,major,49590,2.8,8.812,1.14,61.95,128850,3.5,19.39,29.1,50.61,85.74,#,40320,60520,105270,178330,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1011,Lawyers,detailed,31200,3.5,5.545,1.25,81.74,170010,3.2,36.07,50.52,74.89,#,#,75020,105090,155760,#,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1012,Judicial Law Clerks,detailed,**,**,**,**,24.62,51200,2.5,19.12,20.53,22.89,30.01,33.71,39770,42710,47610,62420,70110,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,**,**,**,**,31.94,66430,10.7,19.96,22.36,27.41,36.69,54.95,41510,46510,57000,76300,114300,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2011,Paralegals and Legal Assistants,detailed,11460,8.6,2.037,1.03,27.4,57000,4.3,12.94,18.98,26.38,34.46,44.36,26900,39480,54870,71670,92260,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2091,Court Reporters,detailed,**,**,**,**,27.91,58050,8.4,20.02,21.36,23.59,35.54,37.82,41650,44430,49070,73930,78670,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,2270,23.9,0.403,1.02,25.3,52630,7.3,15.55,18.81,22.73,29.2,40.24,32350,39120,47280,60730,83700,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2099,"Legal Support Workers, All Other",detailed,2980,17.5,0.53,1.6,24.45,50860,4,11.16,16.75,24.24,29.45,36.93,23210,34840,50420,61260,76820,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-0000,"Education, Training, and Library Occupations",major,321950,1.4,57.211,0.92,29.24,60810,2,12.71,17.02,25.95,38.31,47.7,26450,35400,53970,79690,99220,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1011,"Business Teachers, Postsecondary",detailed,2360,7.6,0.419,0.68,*,109100,7.2,*,*,*,*,*,47240,66820,96510,138920,184990,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1021,"Computer Science Teachers, Postsecondary",detailed,1090,13,0.194,0.79,*,103660,4.5,*,*,*,*,*,45420,61500,99450,135110,165060,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,2170,4.4,0.385,0.99,*,99760,1.8,*,*,*,*,*,48030,64270,92010,133860,156400,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1031,"Architecture Teachers, Postsecondary",detailed,240,19.6,0.043,0.82,*,91000,4.9,*,*,*,*,*,51870,61750,80700,117230,145500,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1032,"Engineering Teachers, Postsecondary",detailed,1070,7.5,0.19,0.7,*,127530,4.3,*,*,*,*,*,56860,81540,115580,162490,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,130,21.8,0.024,0.33,*,97950,8,*,*,*,*,*,51660,72380,97320,122690,149080,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1042,"Biological Science Teachers, Postsecondary",detailed,1420,9.9,0.253,0.67,*,110200,4.4,*,*,*,*,*,52570,69460,100500,140720,178980,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,840,9,0.149,1.88,*,103280,6.7,*,*,*,*,*,50150,60840,87980,135400,168140,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1052,"Chemistry Teachers, Postsecondary",detailed,580,6.7,0.103,0.66,*,117830,6.7,*,*,*,*,*,50230,73600,108500,143820,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1053,"Environmental Science Teachers, Postsecondary",detailed,130,22.8,0.024,0.59,*,110250,9.9,*,*,*,*,*,47520,66610,105250,143280,180090,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1054,"Physics Teachers, Postsecondary",detailed,470,3.8,0.084,0.81,*,122310,11.9,*,*,*,*,*,48000,64710,102330,159890,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,170,7.9,0.03,0.7,*,106910,4,*,*,*,*,*,46700,67600,105670,134920,160040,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,300,8.1,0.052,0.78,*,90840,3.2,*,*,*,*,*,47530,61740,83400,110940,148740,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1063,"Economics Teachers, Postsecondary",detailed,300,10.5,0.053,0.54,*,127280,7,*,*,*,*,*,47920,69890,106310,152490,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1064,"Geography Teachers, Postsecondary",detailed,110,12.7,0.02,0.64,*,112280,3.5,*,*,*,*,*,49710,77510,110220,137680,164690,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1065,"Political Science Teachers, Postsecondary",detailed,590,9.6,0.104,0.82,*,111810,6,*,*,*,*,*,52190,68840,101850,136450,186250,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1066,"Psychology Teachers, Postsecondary",detailed,1980,11,0.352,1.27,*,97140,3.3,*,*,*,*,*,45480,62680,88140,128390,153490,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1067,"Sociology Teachers, Postsecondary",detailed,370,7.3,0.066,0.56,*,97840,4.5,*,*,*,*,*,48000,66390,91070,126470,151700,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,820,6,0.145,1.78,*,116060,4.1,*,*,*,*,*,49130,68680,125700,150250,185370,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,4790,11.2,0.852,0.66,*,116420,6.8,*,*,*,*,*,45930,67600,100550,147930,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,2060,15.7,0.367,0.88,*,102070,9.6,*,*,*,*,*,51720,65190,84960,117240,175540,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1081,"Education Teachers, Postsecondary",detailed,1320,15.1,0.235,0.54,*,77990,3.7,*,*,*,*,*,35180,51140,71870,98090,134720,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1082,"Library Science Teachers, Postsecondary",detailed,100,13.8,0.018,0.49,*,109830,4.9,*,*,*,*,*,62330,83340,122420,139840,149790,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,270,28.2,0.048,0.45,*,83970,6.4,*,*,*,*,*,40730,56300,82110,112250,133040,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1112,"Law Teachers, Postsecondary",detailed,490,22.5,0.087,0.73,*,137900,7.1,*,*,*,*,*,57930,76620,129470,181890,#,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1113,"Social Work Teachers, Postsecondary",detailed,310,15.1,0.055,0.64,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,5900,12,1.049,1.47,*,90190,2.4,*,*,*,*,*,43800,59190,82350,114730,149400,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1122,"Communications Teachers, Postsecondary",detailed,1530,6.7,0.272,1.29,*,95210,2.9,*,*,*,*,*,48560,61510,88270,129930,151290,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,3060,8.3,0.543,0.99,*,96900,2.2,*,*,*,*,*,44730,60120,87980,131730,156550,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,1570,11.4,0.278,1.27,*,88800,3.4,*,*,*,*,*,40850,57100,77460,125320,149030,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1125,"History Teachers, Postsecondary",detailed,590,6.7,0.106,0.62,*,108000,4.1,*,*,*,*,*,50260,68240,100340,138220,167390,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,630,10.4,0.112,0.65,*,98380,3.5,*,*,*,*,*,51040,65200,91330,123950,152870,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1191,Graduate Teaching Assistants,detailed,**,**,**,**,*,31690,4.6,*,*,*,*,*,22710,26300,30110,36150,43630,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1192,"Home Economics Teachers, Postsecondary",detailed,160,19.2,0.028,1.05,*,88530,12.9,*,*,*,*,*,50520,59550,84010,126530,144220,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,1170,7.6,0.208,1.6,*,88620,7.8,*,*,*,*,*,30310,51860,81390,130030,151470,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1194,"Vocational Education Teachers, Postsecondary",detailed,4870,10,0.865,1,31.5,65520,4.7,16.86,20.42,27.85,41.4,53.73,35060,42470,57930,86110,111760,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1199,"Postsecondary Teachers, All Other",detailed,**,**,**,**,*,71980,4.5,*,*,*,*,*,41130,47310,63260,91180,122060,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2011,"Preschool Teachers, Except Special Education",detailed,15820,6.9,2.811,1.05,15.7,32650,3,10.24,11.89,14.48,18.16,22.75,21300,24730,30120,37780,47330,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,4930,11.6,0.876,0.76,*,63310,2.9,*,*,*,*,*,37470,47890,62170,78550,93310,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2021,"Elementary School Teachers, Except Special Education",detailed,41350,6,7.348,0.73,*,74140,1.8,*,*,*,*,*,48500,63030,75070,88260,97640,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,15000,12.3,2.665,0.58,*,69690,1.5,*,*,*,*,*,46290,56940,69880,82650,95270,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,80,40.6,0.015,0.16,*,64990,14.7,*,*,*,*,*,33110,52220,61580,83300,97740,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,36030,11.7,6.402,0.92,*,77310,1.3,*,*,*,*,*,54470,65720,77360,91200,100380,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1330,30.5,0.236,0.42,*,75480,2.6,*,*,*,*,*,63040,67700,75100,85450,95150,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2051,"Special Education Teachers, Preschool",detailed,**,**,**,**,*,72520,3.8,*,*,*,*,*,48350,64050,75710,86880,93660,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,5280,9.8,0.938,0.66,*,72080,2.3,*,*,*,*,*,47220,58600,73290,86860,96990,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2053,"Special Education Teachers, Middle School",detailed,2180,13.4,0.388,0.59,*,67120,3.4,*,*,*,*,*,45150,55130,68180,78050,90730,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2054,"Special Education Teachers, Secondary School",detailed,3550,14.2,0.631,0.67,*,73870,2.3,*,*,*,*,*,47860,61290,75720,89750,98900,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-2059,"Special Education Teachers, All Other",detailed,1740,40,0.31,1.11,*,56930,9.5,*,*,*,*,*,35010,41500,47390,74650,92500,True,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,3230,24.1,0.574,1.22,30.97,64420,5.5,16.59,21.46,30.19,40.84,46.52,34520,44650,62790,84940,96760,,
